,CUSTOMER_ID,CUSTOMER_GROUP,CUSTOMER_SEGMENT
53456,80636031.4286,RETAIL,Tier 6
53457,42843174.2857,RETAIL,Tier 6
53458,86636031.4286,RETAIL,Tier 5
53459,36001745.7143,RETAIL,Tier 6
53460,140430317.1429,RETAIL,Tier 6
53461,37364602.8571,RETAIL,Tier 6
53462,73016031.4286,RETAIL,Tier 6
53463,45873174.2857,RETAIL,Tier 6
53464,44587460.0,RETAIL,Tier 6
53465,108873174.2857,RETAIL,Tier 6
53466,25078888.5714,RETAIL,Tier 5
53467,43793174.2857,RETAIL,Tier 6
53468,73793174.2857,RETAIL,Tier 6
53469,40587460.0,RETAIL,Tier 6
53470,41078888.5714,RETAIL,Tier 6
53471,134158888.5714,RETAIL,Tier 6
53472,55744602.8571,RETAIL,Tier 6
53473,63030317.1429,RETAIL,Tier 5
53474,81664602.8571,RETAIL,Tier 6
53475,63173174.2857,RETAIL,Tier 6
53476,103378888.5714,RETAIL,Tier 6
53477,81173174.2857,RETAIL,Tier 5
53478,114393174.2857,RETAIL,Tier 6
53479,70250317.1429,RETAIL,Tier 6
53480,97616031.4286,RETAIL,Tier 5
53481,34901745.7143,RETAIL,Tier 5
53482,13758888.5714,RETAIL,Tier 6
53483,23821745.7143,RETAIL,Tier 6
53484,86821745.7143,RETAIL,Tier 6
53485,112758888.5714,RETAIL,Tier 5
53486,112536031.4286,RETAIL,Tier 6
53487,72678888.5714,RETAIL,Tier 6
53488,14487460.0,RETAIL,Tier 6
53489,28916031.4286,RETAIL,Tier 6
53490,120344602.8571,RETAIL,Tier 6
53491,114693174.2857,RETAIL,Tier 6
53492,55487460.0,RETAIL,Tier 6
53493,139121745.7143,RETAIL,Tier 6
53494,27693174.2857,RETAIL,Tier 6
53495,56670174.2857,RETAIL,Tier 6
53496,105787460.0,RETAIL,Tier 6
53497,24358888.5714,RETAIL,Tier 6
53498,140836031.4286,RETAIL,Tier 5
53499,132073174.2857,RETAIL,Tier 5
53500,99216031.4286,RETAIL,Tier 6
53501,136836031.4286,RETAIL,Tier 6
53502,22358888.5714,RETAIL,Tier 6
53503,97121745.7143,RETAIL,Tier 6
53504,31216031.4286,RETAIL,Tier 6
53505,92993174.2857,RETAIL,Tier 5
53506,4373174.2857,RETAIL,Tier 2
53507,39927317.1429,RETAIL,Tier 1
53508,123136031.4286,RETAIL,Tier 6
53509,89136031.4286,RETAIL,Tier 6
53510,136278888.5714,RETAIL,Tier 6
53511,102087460.0,RETAIL,Tier 6
53512,76373174.2857,RETAIL,Tier 6
53513,26516031.4286,RETAIL,Tier 6
53514,22373174.2857,RETAIL,Tier 5
53515,113944602.8571,RETAIL,Tier 6
53516,129801745.7143,RETAIL,Tier 6
53517,4087460.0,RETAIL,Tier 6
53518,60993174.2857,RETAIL,Tier 6
53519,38136031.4286,RETAIL,Tier 5
53520,95278888.5714,RETAIL,Tier 5
53521,135658888.5714,RETAIL,Tier 6
53522,139707460.0,RETAIL,Tier 6
53523,62958888.5714,RETAIL,Tier 6
53524,135958888.5714,RETAIL,Tier 6
53525,78958888.5714,RETAIL,Tier 6
53526,108958888.5714,RETAIL,Tier 6
53527,109993174.2857,RETAIL,Tier 6
53528,111437460.0,RETAIL,Tier 6
53529,36530317.1429,RETAIL,Tier 6
53530,84437460.0,RETAIL,Tier 5
53531,26816031.4286,RETAIL,Tier 6
53532,114723174.2857,RETAIL,Tier 6
53533,116151745.7143,RETAIL,Tier 6
53534,109816031.4286,RETAIL,Tier 6
53535,8484460.0,RETAIL,Tier 6
53536,82816031.4286,RETAIL,Tier 6
53537,131544602.8571,RETAIL,Tier 6
53538,68008888.5714,RETAIL,Tier 6
53539,56580317.1429,RETAIL,Tier 6
53540,64687460.0,RETAIL,Tier 6
53541,111008888.5714,RETAIL,Tier 6
53542,44151745.7143,RETAIL,Tier 5
53543,73830317.1429,RETAIL,Tier 6
53544,40023174.2857,RETAIL,Tier 6
53545,105544602.8571,RETAIL,Tier 6
53546,46130317.1429,RETAIL,Tier 6
53547,140737460.0,RETAIL,Tier 6
53548,109701745.7143,RETAIL,Tier 6
53549,113880317.1429,RETAIL,Tier 6
53550,25701745.7143,RETAIL,Tier 6
53551,124023174.2857,RETAIL,Tier 6
53552,123003174.2857,RETAIL,Tier 6
53553,70146031.4286,RETAIL,Tier 6
53554,121717460.0,RETAIL,Tier 6
53555,121751745.7143,RETAIL,Tier 6
53556,55146031.4286,RETAIL,Tier 6
53557,30466031.4286,RETAIL,Tier 6
53558,105431745.7143,RETAIL,Tier 6
53559,11894602.8571,RETAIL,Tier 5
53560,64146031.4286,RETAIL,Tier 6
53561,30303174.2857,RETAIL,Tier 6
53562,121731745.7143,RETAIL,Tier 6
53563,22466031.4286,RETAIL,Tier 6
53564,124874602.8571,RETAIL,Tier 6
53565,101323174.2857,RETAIL,Tier 6
53566,118017460.0,RETAIL,Tier 6
53567,90874602.8571,RETAIL,Tier 5
53568,86874602.8571,RETAIL,Tier 5
53569,136874602.8571,RETAIL,Tier 5
53570,109874602.8571,RETAIL,Tier 6
53571,90031745.7143,RETAIL,Tier 6
53572,134623174.2857,RETAIL,Tier 6
53573,92194602.8571,RETAIL,Tier 6
53574,54888888.5714,RETAIL,Tier 6
53575,90746031.4286,RETAIL,Tier 5
53576,26603174.2857,RETAIL,Tier 6
53577,103888888.5714,RETAIL,Tier 6
53578,32603174.2857,RETAIL,Tier 6
53579,46888888.5714,RETAIL,Tier 6
53580,61174602.8571,RETAIL,Tier 5
53581,26888888.5714,RETAIL,Tier 6
53582,71051745.7143,RETAIL,Tier 6
53583,118460317.1429,RETAIL,Tier 6
53584,46908888.5714,RETAIL,Tier 6
53585,64051745.7143,RETAIL,Tier 6
53586,21617460.0,RETAIL,Tier 6
53587,25903174.2857,RETAIL,Tier 6
53588,57474602.8571,RETAIL,Tier 6
53589,40474602.8571,RETAIL,Tier 6
53590,41903174.2857,RETAIL,Tier 5
53591,126066031.4286,RETAIL,Tier 6
53592,132188888.5714,RETAIL,Tier 2
53593,83760317.1429,RETAIL,Tier 6
53594,100923174.2857,RETAIL,Tier 1
53595,111331745.7143,RETAIL,Tier 6
53596,84188888.5714,RETAIL,Tier 6
53597,122494602.8571,RETAIL,Tier 6
53598,80203174.2857,RETAIL,Tier 6
53599,106923174.2857,RETAIL,Tier 6
53600,42637460.0,RETAIL,Tier 6
53601,98917460.0,RETAIL,Tier 6
53602,59060317.1429,RETAIL,Tier 6
53603,126488888.5714,RETAIL,Tier 6
53604,70774602.8571,RETAIL,Tier 5
53605,75203174.2857,RETAIL,Tier 2
53606,75937460.0,RETAIL,Tier 5
53607,36631745.7143,RETAIL,Tier 6
53608,50366031.4286,RETAIL,Tier 6
53609,55488888.5714,RETAIL,Tier 6
53610,78646031.4286,RETAIL,Tier 6
53611,9223174.2857,RETAIL,Tier 6
53612,97794602.8571,RETAIL,Tier 6
53613,9508888.5714,RETAIL,Tier 6
53614,22217460.0,RETAIL,Tier 5
53615,118223174.2857,RETAIL,Tier 6
53616,78074602.8571,RETAIL,Tier 6
53617,109788888.5714,RETAIL,Tier 6
53618,47074602.8571,RETAIL,Tier 5
53619,94517460.0,RETAIL,Tier 6
53620,53088888.5714,RETAIL,Tier 6
53621,91803174.2857,RETAIL,Tier 5
53622,83237460.0,RETAIL,Tier 6
53623,33380317.1429,RETAIL,Tier 6
53624,76374602.8571,RETAIL,Tier 6
53625,2094602.8571,RETAIL,Tier 6
53626,107803174.2857,RETAIL,Tier 6
53627,26380317.1429,RETAIL,Tier 6
53628,84951745.7143,RETAIL,Tier 6
53629,119523174.2857,RETAIL,Tier 6
53630,20951745.7143,RETAIL,Tier 6
53631,33951745.7143,RETAIL,Tier 6
53632,114231745.7143,RETAIL,Tier 1
53633,112960317.1429,RETAIL,Tier 6
53634,117094602.8571,RETAIL,Tier 6
53635,52808888.5714,RETAIL,Tier 6
53636,42808888.5714,RETAIL,Tier 6
53637,80388888.5714,RETAIL,Tier 1
53638,60251745.7143,RETAIL,Tier 5
53639,110674602.8571,RETAIL,Tier 6
53640,119388888.5714,RETAIL,Tier 6
53641,69388888.5714,RETAIL,Tier 6
53642,67103174.2857,RETAIL,Tier 5
53643,138531745.7143,RETAIL,Tier 6
53644,122394602.8571,RETAIL,Tier 6
53645,139537460.0,RETAIL,Tier 5
53646,112394602.8571,RETAIL,Tier 2
53647,94403174.2857,RETAIL,Tier 5
53648,72537460.0,RETAIL,Tier 6
53649,128831745.7143,RETAIL,Tier 2
53650,43260317.1429,RETAIL,Tier 6
53651,71108888.5714,RETAIL,Tier 6
53652,26117460.0,RETAIL,Tier 5
53653,86260317.1429,RETAIL,Tier 5
53654,72117460.0,RETAIL,Tier 6
53655,106403174.2857,RETAIL,Tier 6
53656,139260317.1429,RETAIL,Tier 6
53657,40974602.8571,RETAIL,Tier 6
53658,115403174.2857,RETAIL,Tier 6
53659,4837460.0,RETAIL,Tier 6
53660,62123174.2857,RETAIL,Tier 6
53661,69974602.8571,RETAIL,Tier 6
53662,89408888.5714,RETAIL,Tier 6
53663,127384460.0,RETAIL,Tier 5
53664,134560317.1429,RETAIL,Tier 6
53665,42694602.8571,RETAIL,Tier 6
53666,80137460.0,RETAIL,Tier 6
53667,98708888.5714,RETAIL,Tier 6
53668,141566031.4286,RETAIL,Tier 6
53669,47423174.2857,RETAIL,Tier 6
53670,98576031.4286,RETAIL,Tier 6
53671,104433174.2857,RETAIL,Tier 2
53672,140290317.1429,RETAIL,Tier 6
53673,63566031.4286,RETAIL,Tier 6
53674,69280317.1429,RETAIL,Tier 6
53675,72280317.1429,RETAIL,Tier 6
53676,5004602.8571,RETAIL,Tier 6
53677,97861745.7143,RETAIL,Tier 6
53678,78280317.1429,RETAIL,Tier 2
53679,120861745.7143,RETAIL,Tier 2
53680,22290317.1429,RETAIL,Tier 6
53681,70861745.7143,RETAIL,Tier 6
53682,46994602.8571,RETAIL,Tier 6
53683,11147460.0,RETAIL,Tier 6
53684,90941602.8571,RETAIL,Tier 2
53685,107296031.4286,RETAIL,Tier 6
53686,49241602.8571,RETAIL,Tier 5
53687,3153174.2857,RETAIL,Tier 6
53688,90098745.7143,RETAIL,Tier 6
53689,26018888.5714,RETAIL,Tier 6
53690,64867460.0,RETAIL,Tier 6
53691,93438888.5714,RETAIL,Tier 5
53692,131010317.1429,RETAIL,Tier 6
53693,17018888.5714,RETAIL,Tier 6
53694,131304602.8571,RETAIL,Tier 6
53695,41453174.2857,RETAIL,Tier 6
53696,58747460.0,RETAIL,Tier 6
53697,100310317.1429,RETAIL,Tier 6
53698,21747460.0,RETAIL,Tier 6
53699,62167460.0,RETAIL,Tier 5
53700,106747460.0,RETAIL,Tier 6
53701,112604602.8571,RETAIL,Tier 6
53702,38461745.7143,RETAIL,Tier 6
53703,21476031.4286,RETAIL,Tier 6
53704,28310317.1429,RETAIL,Tier 6
53705,72738888.5714,RETAIL,Tier 6
53706,7476031.4286,RETAIL,Tier 6
53707,49047460.0,RETAIL,Tier 6
53708,13333174.2857,RETAIL,Tier 6
53709,104904602.8571,RETAIL,Tier 6
53710,6333174.2857,RETAIL,Tier 6
53711,70618888.5714,RETAIL,Tier 6
53712,97181745.7143,RETAIL,Tier 5
53713,37904602.8571,RETAIL,Tier 6
53714,113618888.5714,RETAIL,Tier 5
53715,49476031.4286,RETAIL,Tier 6
53716,1190317.1429,RETAIL,Tier 6
53717,93181745.7143,RETAIL,Tier 6
53718,58476031.4286,RETAIL,Tier 6
53719,75776031.4286,RETAIL,Tier 6
53720,104347460.0,RETAIL,Tier 6
53721,94347460.0,RETAIL,Tier 5
53722,135918888.5714,RETAIL,Tier 6
53723,80204602.8571,RETAIL,Tier 6
53724,80753174.2857,RETAIL,Tier 6
53725,137896031.4286,RETAIL,Tier 6
53726,116610317.1429,RETAIL,Tier 5
53727,133776031.4286,RETAIL,Tier 6
53728,8798745.7143,RETAIL,Tier 6
53729,118324602.8571,RETAIL,Tier 6
53730,14355888.5714,RETAIL,Tier 6
53731,6776031.4286,RETAIL,Tier 6
53732,83918888.5714,RETAIL,Tier 6
53733,8624602.8571,RETAIL,Tier 6
53734,121767460.0,RETAIL,Tier 6
53735,38790317.1429,RETAIL,Tier 5
53736,4647460.0,RETAIL,Tier 6
53737,57647460.0,RETAIL,Tier 6
53738,69053174.2857,RETAIL,Tier 6
53739,123361745.7143,RETAIL,Tier 6
53740,50767460.0,RETAIL,Tier 5
53741,52504602.8571,RETAIL,Tier 6
53742,58084460.0,RETAIL,Tier 5
53743,96910317.1429,RETAIL,Tier 6
53744,88481745.7143,RETAIL,Tier 6
53745,58638888.5714,RETAIL,Tier 6
53746,101496031.4286,RETAIL,Tier 6
53747,11804602.8571,RETAIL,Tier 6
53748,120661745.7143,RETAIL,Tier 6
53749,66376031.4286,RETAIL,Tier 6
53750,26376031.4286,RETAIL,Tier 6
53751,130353174.2857,RETAIL,Tier 6
53752,40353174.2857,RETAIL,Tier 6
53753,73353174.2857,RETAIL,Tier 6
53754,6804602.8571,RETAIL,Tier 6
53755,15518888.5714,RETAIL,Tier 6
53756,127090317.1429,RETAIL,Tier 6
53757,58210317.1429,RETAIL,Tier 6
53758,23104602.8571,RETAIL,Tier 6
53759,18961745.7143,RETAIL,Tier 6
53760,91818888.5714,RETAIL,Tier 6
53761,130533174.2857,RETAIL,Tier 6
53762,20533174.2857,RETAIL,Tier 6
53763,74961745.7143,RETAIL,Tier 5
53764,91353174.2857,RETAIL,Tier 6
53765,53533174.2857,RETAIL,Tier 6
53766,127067460.0,RETAIL,Tier 6
53767,75796031.4286,RETAIL,Tier 5
53768,105938888.5714,RETAIL,Tier 6
53769,81653174.2857,RETAIL,Tier 6
53770,4104602.8571,RETAIL,Tier 5
53771,18390317.1429,RETAIL,Tier 6
53772,10118888.5714,RETAIL,Tier 6
53773,113261745.7143,RETAIL,Tier 6
53774,20547460.0,RETAIL,Tier 1
53775,59796031.4286,RETAIL,Tier 1
53776,50833174.2857,RETAIL,Tier 6
53777,35404602.8571,RETAIL,Tier 6
53778,71261745.7143,RETAIL,Tier 6
53779,13084460.0,RETAIL,Tier 6
53780,141561745.7143,RETAIL,Tier 6
53781,90276031.4286,RETAIL,Tier 2
53782,140667460.0,RETAIL,Tier 6
53783,142096031.4286,RETAIL,Tier 6
53784,4847460.0,RETAIL,Tier 6
53785,116953174.2857,RETAIL,Tier 5
53786,29953174.2857,RETAIL,Tier 5
53787,88524602.8571,RETAIL,Tier 6
53788,142418888.5714,RETAIL,Tier 6
53789,55418888.5714,RETAIL,Tier 6
53790,107253174.2857,RETAIL,Tier 6
53791,20538888.5714,RETAIL,Tier 5
53792,53396031.4286,RETAIL,Tier 6
53793,2110317.1429,RETAIL,Tier 6
53794,96396031.4286,RETAIL,Tier 6
53795,49681745.7143,RETAIL,Tier 6
53796,34253174.2857,RETAIL,Tier 6
53797,39863174.2857,RETAIL,Tier 6
53798,107163174.2857,RETAIL,Tier 6
53799,27448888.5714,RETAIL,Tier 6
53800,67591745.7143,RETAIL,Tier 6
53801,142020317.1429,RETAIL,Tier 6
53802,92163174.2857,RETAIL,Tier 6
53803,43553174.2857,RETAIL,Tier 6
53804,36448888.5714,RETAIL,Tier 6
53805,100838888.5714,RETAIL,Tier 6
53806,77981745.7143,RETAIL,Tier 5
53807,22448888.5714,RETAIL,Tier 5
53808,115410317.1429,RETAIL,Tier 6
53809,112696031.4286,RETAIL,Tier 6
53810,124424602.8571,RETAIL,Tier 6
53811,88034602.8571,RETAIL,Tier 6
53812,130891745.7143,RETAIL,Tier 6
53813,105177460.0,RETAIL,Tier 6
53814,7567460.0,RETAIL,Tier 6
53815,23891745.7143,RETAIL,Tier 5
53816,80901888.5714,RETAIL,Tier 5
53817,37138888.5714,RETAIL,Tier 6
53818,128726031.4286,RETAIL,Tier 5
53819,113011745.7143,RETAIL,Tier 6
53820,120297460.0,RETAIL,Tier 6
53821,124044745.7143,RETAIL,Tier 6
53822,84726031.4286,RETAIL,Tier 6
53823,75616174.2857,RETAIL,Tier 6
53824,18630460.0,RETAIL,Tier 6
53825,6726031.4286,RETAIL,Tier 6
53826,125440317.1429,RETAIL,Tier 6
53827,105257602.8571,RETAIL,Tier 1
53828,41630460.0,RETAIL,Tier 6
53829,60344745.7143,RETAIL,Tier 6
53830,34454602.8571,RETAIL,Tier 5
53831,68883174.2857,RETAIL,Tier 6
53832,47597460.0,RETAIL,Tier 5
53833,70487602.8571,RETAIL,Tier 6
53834,75026031.4286,RETAIL,Tier 5
53835,125026031.4286,RETAIL,Tier 6
53836,42311745.7143,RETAIL,Tier 6
53837,95311745.7143,RETAIL,Tier 6
53838,55311745.7143,RETAIL,Tier 6
53839,118201888.5714,RETAIL,Tier 6
53840,72740317.1429,RETAIL,Tier 5
53841,71059031.4286,RETAIL,Tier 5
53842,118454602.8571,RETAIL,Tier 6
53843,132740317.1429,RETAIL,Tier 6
53844,102630460.0,RETAIL,Tier 6
53845,77183174.2857,RETAIL,Tier 6
53846,110040317.1429,RETAIL,Tier 6
53847,183174.2857,RETAIL,Tier 6
53848,60468888.5714,RETAIL,Tier 6
53849,112543317.1429,RETAIL,Tier 6
53850,93897460.0,RETAIL,Tier 5
53851,74930460.0,RETAIL,Tier 6
53852,3197460.0,RETAIL,Tier 5
53853,63197460.0,RETAIL,Tier 6
53854,134257602.8571,RETAIL,Tier 1
53855,110340317.1429,RETAIL,Tier 2
53856,1911745.7143,RETAIL,Tier 6
53857,47626031.4286,RETAIL,Tier 6
53858,126644745.7143,RETAIL,Tier 6
53859,43768888.5714,RETAIL,Tier 5
53860,73911745.7143,RETAIL,Tier 5
53861,82483174.2857,RETAIL,Tier 6
53862,115843317.1429,RETAIL,Tier 6
53863,28483174.2857,RETAIL,Tier 6
53864,114197460.0,RETAIL,Tier 1
53865,27373317.1429,RETAIL,Tier 6
53866,32087602.8571,RETAIL,Tier 6
53867,72230460.0,RETAIL,Tier 5
53868,15640317.1429,RETAIL,Tier 6
53869,24511745.7143,RETAIL,Tier 5
53870,134797460.0,RETAIL,Tier 6
53871,57087602.8571,RETAIL,Tier 6
53872,114387602.8571,RETAIL,Tier 6
53873,105368888.5714,RETAIL,Tier 6
53874,98368888.5714,RETAIL,Tier 2
53875,128811745.7143,RETAIL,Tier 5
53876,97383174.2857,RETAIL,Tier 6
53877,22101888.5714,RETAIL,Tier 6
53878,51954602.8571,RETAIL,Tier 5
53879,90816174.2857,RETAIL,Tier 2
53880,92244745.7143,RETAIL,Tier 6
53881,82244745.7143,RETAIL,Tier 6
53882,140816174.2857,RETAIL,Tier 6
53883,13668888.5714,RETAIL,Tier 5
53884,99673317.1429,RETAIL,Tier 6
53885,47101888.5714,RETAIL,Tier 6
53886,61387602.8571,RETAIL,Tier 6
53887,35673317.1429,RETAIL,Tier 6
53888,85673317.1429,RETAIL,Tier 6
53889,25826031.4286,RETAIL,Tier 6
53890,14826031.4286,RETAIL,Tier 5
53891,80540317.1429,RETAIL,Tier 5
53892,94826031.4286,RETAIL,Tier 6
53893,124826031.4286,RETAIL,Tier 6
53894,49254602.8571,RETAIL,Tier 6
53895,116259031.4286,RETAIL,Tier 6
53896,79259031.4286,RETAIL,Tier 6
53897,40700460.0,RETAIL,Tier 6
53898,105116174.2857,RETAIL,Tier 6
53899,103830460.0,RETAIL,Tier 5
53900,48116174.2857,RETAIL,Tier 6
53901,79830460.0,RETAIL,Tier 5
53902,38401888.5714,RETAIL,Tier 6
53903,112687602.8571,RETAIL,Tier 6
53904,78397460.0,RETAIL,Tier 6
53905,94411745.7143,RETAIL,Tier 6
53906,34697460.0,RETAIL,Tier 6
53907,73411745.7143,RETAIL,Tier 6
53908,82126031.4286,RETAIL,Tier 6
53909,90840317.1429,RETAIL,Tier 6
53910,23697460.0,RETAIL,Tier 6
53911,75268888.5714,RETAIL,Tier 5
53912,94987602.8571,RETAIL,Tier 6
53913,98411745.7143,RETAIL,Tier 6
53914,134568888.5714,RETAIL,Tier 6
53915,37426031.4286,RETAIL,Tier 6
53916,78130460.0,RETAIL,Tier 6
53917,84568888.5714,RETAIL,Tier 5
53918,49700460.0,RETAIL,Tier 6
53919,37711745.7143,RETAIL,Tier 6
53920,36986174.2857,RETAIL,Tier 5
53921,127130460.0,RETAIL,Tier 6
53922,136997460.0,RETAIL,Tier 6
53923,89986174.2857,RETAIL,Tier 1
53924,112854602.8571,RETAIL,Tier 6
53925,87298888.5714,RETAIL,Tier 6
53926,34574745.7143,RETAIL,Tier 6
53927,111727460.0,RETAIL,Tier 5
53928,134727460.0,RETAIL,Tier 6
53929,5584602.8571,RETAIL,Tier 6
53930,105584602.8571,RETAIL,Tier 5
53931,116717602.8571,RETAIL,Tier 6
53932,85884602.8571,RETAIL,Tier 6
53933,23170317.1429,RETAIL,Tier 6
53934,114884602.8571,RETAIL,Tier 5
53935,68431888.5714,RETAIL,Tier 1
53936,30160460.0,RETAIL,Tier 5
53937,50884602.8571,RETAIL,Tier 6
53938,104170317.1429,RETAIL,Tier 6
53939,70327460.0,RETAIL,Tier 6
53940,126184602.8571,RETAIL,Tier 6
53941,5041745.7143,RETAIL,Tier 6
53942,19470317.1429,RETAIL,Tier 6
53943,133731888.5714,RETAIL,Tier 6
53944,53731888.5714,RETAIL,Tier 2
53945,8160460.0,RETAIL,Tier 6
53946,51017602.8571,RETAIL,Tier 6
53947,100056031.4286,RETAIL,Tier 6
53948,100341745.7143,RETAIL,Tier 6
53949,97770317.1429,RETAIL,Tier 6
53950,56341745.7143,RETAIL,Tier 6
53951,20913174.2857,RETAIL,Tier 6
53952,14460460.0,RETAIL,Tier 6
53953,44460460.0,RETAIL,Tier 6
53954,37317602.8571,RETAIL,Tier 6
53955,128484602.8571,RETAIL,Tier 6
53956,10603317.1429,RETAIL,Tier 6
53957,63070317.1429,RETAIL,Tier 6
53958,51641745.7143,RETAIL,Tier 6
53959,95927460.0,RETAIL,Tier 2
53960,113746174.2857,RETAIL,Tier 6
53961,128031888.5714,RETAIL,Tier 6
53962,79641745.7143,RETAIL,Tier 6
53963,85001888.5714,RETAIL,Tier 6
53964,105760460.0,RETAIL,Tier 6
53965,38617602.8571,RETAIL,Tier 6
53966,135144745.7143,RETAIL,Tier 6
53967,22941745.7143,RETAIL,Tier 6
53968,14617602.8571,RETAIL,Tier 6
53969,8798888.5714,RETAIL,Tier 6
53970,3474745.7143,RETAIL,Tier 6
53971,97656031.4286,RETAIL,Tier 6
53972,80656031.4286,RETAIL,Tier 2
53973,117084602.8571,RETAIL,Tier 6
53974,115331888.5714,RETAIL,Tier 6
53975,79941745.7143,RETAIL,Tier 6
53976,127241745.7143,RETAIL,Tier 6
53977,74189031.4286,RETAIL,Tier 6
53978,11331888.5714,RETAIL,Tier 6
53979,53060460.0,RETAIL,Tier 6
53980,131287602.8571,RETAIL,Tier 6
53981,129203317.1429,RETAIL,Tier 5
53982,7774745.7143,RETAIL,Tier 6
53983,43113174.2857,RETAIL,Tier 6
53984,19489031.4286,RETAIL,Tier 6
53985,111827460.0,RETAIL,Tier 6
53986,100541745.7143,RETAIL,Tier 6
53987,107159031.4286,RETAIL,Tier 6
53988,79684602.8571,RETAIL,Tier 6
53989,112984602.8571,RETAIL,Tier 6
53990,14698888.5714,RETAIL,Tier 6
53991,47556031.4286,RETAIL,Tier 6
53992,101984602.8571,RETAIL,Tier 2
53993,34789031.4286,RETAIL,Tier 6
53994,139270317.1429,RETAIL,Tier 6
53995,69074745.7143,RETAIL,Tier 6
53996,79217602.8571,RETAIL,Tier 6
53997,70984602.8571,RETAIL,Tier 6
53998,29646174.2857,RETAIL,Tier 6
53999,18856031.4286,RETAIL,Tier 6
54000,81713174.2857,RETAIL,Tier 6
54001,36044745.7143,RETAIL,Tier 5
54002,141998888.5714,RETAIL,Tier 6
54003,109284602.8571,RETAIL,Tier 6
54004,20231888.5714,RETAIL,Tier 6
54005,10856031.4286,RETAIL,Tier 6
54006,93231888.5714,RETAIL,Tier 6
54007,68141745.7143,RETAIL,Tier 6
54008,62856031.4286,RETAIL,Tier 6
54009,64286174.2857,RETAIL,Tier 6
54010,39517602.8571,RETAIL,Tier 2
54011,78231888.5714,RETAIL,Tier 6
54012,77714745.7143,RETAIL,Tier 5
54013,132660460.0,RETAIL,Tier 1
54014,82143317.1429,RETAIL,Tier 6
54015,120857602.8571,RETAIL,Tier 6
54016,139429031.4286,RETAIL,Tier 5
54017,68517602.8571,RETAIL,Tier 6
54018,142803317.1429,RETAIL,Tier 6
54019,64389031.4286,RETAIL,Tier 6
54020,84389031.4286,RETAIL,Tier 6
54021,97873317.1429,RETAIL,Tier 1
54022,5571888.5714,RETAIL,Tier 6
54023,118729031.4286,RETAIL,Tier 6
54024,34586174.2857,RETAIL,Tier 6
54025,140300460.0,RETAIL,Tier 5
54026,7586174.2857,RETAIL,Tier 6
54027,142301888.5714,RETAIL,Tier 6
54028,13674745.7143,RETAIL,Tier 6
54029,46586174.2857,RETAIL,Tier 6
54030,99531888.5714,RETAIL,Tier 6
54031,99586174.2857,RETAIL,Tier 6
54032,129871888.5714,RETAIL,Tier 6
54033,39871888.5714,RETAIL,Tier 6
54034,113960460.0,RETAIL,Tier 6
54035,131600460.0,RETAIL,Tier 6
54036,82674745.7143,RETAIL,Tier 6
54037,71246174.2857,RETAIL,Tier 5
54038,85531888.5714,RETAIL,Tier 6
54039,14403317.1429,RETAIL,Tier 6
54040,2974745.7143,RETAIL,Tier 2
54041,31546174.2857,RETAIL,Tier 6
54042,32974745.7143,RETAIL,Tier 6
54043,81029031.4286,RETAIL,Tier 6
54044,98444745.7143,RETAIL,Tier 6
54045,142117602.8571,RETAIL,Tier 6
54046,35186174.2857,RETAIL,Tier 6
54047,10900460.0,RETAIL,Tier 6
54048,13831888.5714,RETAIL,Tier 6
54049,70900460.0,RETAIL,Tier 5
54050,121043317.1429,RETAIL,Tier 5
54051,132689031.4286,RETAIL,Tier 6
54052,101403317.1429,RETAIL,Tier 6
54053,101629031.4286,RETAIL,Tier 5
54054,21403317.1429,RETAIL,Tier 6
54055,61601888.5714,RETAIL,Tier 6
54056,84260460.0,RETAIL,Tier 6
54057,18703317.1429,RETAIL,Tier 6
54058,94914745.7143,RETAIL,Tier 6
54059,141601888.5714,RETAIL,Tier 6
54060,39771888.5714,RETAIL,Tier 6
54061,116417602.8571,RETAIL,Tier 6
54062,8786174.2857,RETAIL,Tier 2
54063,50357602.8571,RETAIL,Tier 6
54064,142274745.7143,RETAIL,Tier 6
54065,34786174.2857,RETAIL,Tier 6
54066,140459031.4286,RETAIL,Tier 6
54067,9989031.4286,RETAIL,Tier 6
54068,115719031.4286,RETAIL,Tier 6
54069,106500460.0,RETAIL,Tier 6
54070,52214745.7143,RETAIL,Tier 6
54071,98861888.5714,RETAIL,Tier 6
54072,433317.1429,RETAIL,Tier 6
54073,132004745.7143,RETAIL,Tier 6
54074,51657602.8571,RETAIL,Tier 5
54075,17943317.1429,RETAIL,Tier 6
54076,60800460.0,RETAIL,Tier 6
54077,123657602.8571,RETAIL,Tier 6
54078,42371888.5714,RETAIL,Tier 6
54079,88290460.0,RETAIL,Tier 6
54080,135657602.8571,RETAIL,Tier 6
54081,1814745.7143,RETAIL,Tier 6
54082,52876174.2857,RETAIL,Tier 6
54083,124304745.7143,RETAIL,Tier 6
54084,12876174.2857,RETAIL,Tier 6
54085,112100460.0,RETAIL,Tier 6
54086,25876174.2857,RETAIL,Tier 6
54087,86744745.7143,RETAIL,Tier 6
54088,141686174.2857,RETAIL,Tier 5
54089,38971888.5714,RETAIL,Tier 5
54090,9304745.7143,RETAIL,Tier 6
54091,84919031.4286,RETAIL,Tier 6
54092,71604745.7143,RETAIL,Tier 6
54093,130176174.2857,RETAIL,Tier 6
