,CUSTOMER_ID,LOAN_ACCOUNT_ID,LOAN_STATUS,LOAN_BEHAVIOR,LOAN_TYPE,LOAN_AMOUNT,PRINCIPAL_LOAN_AMOUNT,INTEREST_EARNED,LOAN_START_DATE,MATURITY_DATE
20890,60119487.1429,108816661.4286,Active,Items for litigation,Personal Loans,49999.8,0.8,0.06,2014-01-21,2015-01-21
20891,122177215.7143,94955375.7143,Active,Items for litigation,Personal Loans,200002.04,3.04,2.34,2014-02-28,2014-08-28
20892,58027872.8571,141499947.1429,Active,Items for litigation,Personal Loans,40000.42,1.42,0.67,2014-03-10,2017-03-10
20893,94039058.5714,85071375.7143,Active,Items for litigation,Personal Loans,59998.21,-0.79,-1.54,2014-03-17,2017-03-17
20894,104837971.4286,125357090.0,Paid,Current,Personal Loans,149998.53,-1.47,-1.22,2014-03-18,2015-03-18
20895,123258328.5714,13854532.8571,Active,Items for litigation,Personal Loans,50000.8,1.8,1.09,2014-04-15,2014-09-15
20896,45004544.2857,20298818.5714,Active,Items for litigation,Personal Loans,59999.64,0.64,-0.11,2014-04-29,2017-04-29
20897,10672871.4286,53700961.4286,Active,Items for litigation,Personal Loans,99999.9,0.9,0.15,2014-06-05,2017-06-05
20898,110928942.8571,9415247.1429,Paid,Current,Personal Loans,80000.11,0.11,0.37,2014-06-05,2016-06-05
20899,49262685.7143,57716675.7143,Active,Items for litigation,Personal Loans,229998.72,-0.28,-1.02,2014-06-16,2015-06-16
20900,80554772.8571,21859532.8571,Active,Items for litigation,Personal Loans,14998.65,-0.35,-1.16,2014-06-19,2015-06-15
20901,117577671.4286,129802675.7143,Active,Items for litigation,Personal Loans,49998.86,-0.14,-0.88,2014-07-03,2017-07-03
20902,73291385.7143,78674104.2857,Active,Items for litigation,Personal Loans,60000.88,1.88,1.13,2014-07-08,2015-07-08
20903,89877472.8571,61831247.1429,Active,Items for litigation,Personal Loans,799999.62,0.62,-0.12,2014-07-23,2016-01-23
20904,73291385.7143,122674104.2857,Paid,Current,Personal Loans,49999.82,-0.18,0.08,2014-07-30,2015-07-30
20905,91591001.4286,81388390.0,Paid,Current,Personal Loans,120000.06,0.06,0.32,2014-07-31,2015-07-31
20906,58618858.5714,82674247.1429,Paid,Current,Personal Loans,119998.7,-1.3,-1.05,2014-08-04,2017-08-04
20907,41401315.7143,78259961.4286,Active,Items for litigation,Personal Loans,75000.08,1.08,0.33,2014-08-19,2017-08-19
20908,137065885.7143,42057547.1429,Active,Items for litigation,Personal Loans,495999.87,0.87,0.12,2014-09-16,2017-09-16
20909,79683930.0,101343261.4286,Active,Items for litigation,Personal Loans,80001.34,2.34,1.59,2014-09-24,2017-09-24
20910,134763185.7143,86214690.0,Active,Items for litigation,Personal Loans,99998.83,-0.17,-0.92,2014-09-30,2017-09-30
20911,61818358.5714,116447832.8571,Active,Items for litigation,Personal Loans,39998.98,-0.02,-0.76,2014-10-02,2015-10-02
20912,110399457.1429,96319261.4286,Active,Items for litigation,Personal Loans,249999.84,0.84,0.09,2014-10-21,2016-10-21
20913,19631742.8571,51033547.1429,Paid,Current,Personal Loans,399999.85,-0.15,0.11,2014-10-28,2016-10-28
20914,49262685.7143,127578118.5714,Active,Items for litigation,Personal Loans,149999.76,0.76,0.02,2014-11-04,2015-11-04
20915,428730.0,2306690.0,Active,Items for litigation,Personal Loans,99999.2,0.2,-0.55,2014-11-27,2017-11-27
20916,89088658.5714,27751261.4286,Active,Principal Past Due,Personal Loans,100001.31,1.31,1.56,2014-12-10,2016-12-10
20917,89010371.4286,106894118.5714,Active,Items for litigation,Personal Loans,400000.79,1.79,1.04,2014-12-22,2017-12-22
20918,69638271.4286,141463275.7143,Active,Items for litigation,Personal Loans,99999.81,0.81,0.07,2015-02-23,2016-08-23
20919,46612144.2857,18353704.2857,Active,Items for litigation,Personal Loans,184999.8,0.8,0.05,2015-03-04,2018-03-04
20920,18664600.0,71248275.7143,Active,Items for litigation,Personal Loans,304999.39,0.39,-0.36,2015-04-21,2018-04-21
20921,38765744.2857,44622847.1429,Active,Items for litigation,Personal Loans,99999.55,0.55,-0.19,2015-05-05,2017-05-05
20922,16305814.2857,101374434.2857,Paid,Current,Personal Loans,1000001.75,1.75,2.01,2015-06-05,2016-06-05
20923,104360985.7143,131245862.8571,Paid,Current,Personal Loans,30000.25,0.25,0.5,2015-06-17,2016-06-17
20924,64544057.1429,86974434.2857,Active,Items for litigation,Personal Loans,499999.36,0.36,-0.39,2015-06-26,2018-06-26
20925,128862901.4286,113434720.0,Active,Items for litigation,Personal Loans,50000.81,1.81,1.06,2015-07-24,2017-07-24
20926,81497157.1429,50020434.2857,Paid,Current,Personal Loans,120002.17,2.17,2.47,2015-07-30,2015-12-30
20927,58498615.7143,52890720.0,Active,Items for litigation,Personal Loans,249999.24,0.24,-0.51,2015-08-05,2018-08-05
20928,69638271.4286,137747862.8571,Active,Items for litigation,Personal Loans,49999.45,0.45,-0.3,2015-08-13,2018-08-13
20929,58498615.7143,25176434.2857,Active,Items for litigation,Personal Loans,50001.85,2.85,2.1,2015-08-14,2018-08-14
20930,126971030.0,28452434.2857,Paid,Current,Personal Loans,39999.15,-0.85,-0.55,2015-09-03,2016-02-03
20931,6030585.7143,93038148.5714,Active,Items for litigation,Personal Loans,150000.18,1.18,0.43,2015-09-07,2018-09-07
20932,6015858.5714,108466720.0,Active,Items for litigation,Personal Loans,149998.64,-0.36,-1.11,2015-09-21,2018-09-21
20933,28030330.0,68378434.2857,Active,Items for litigation,Personal Loans,59998.8,-0.2,-0.95,2015-10-01,2016-10-01
20934,68059772.8571,120964148.5714,Active,Items for litigation,Personal Loans,79999.13,0.13,-0.66,2015-10-09,2018-10-09
20935,126858442.8571,135978434.2857,Paid,Current,Personal Loans,554999.28,-0.72,-0.51,2015-10-16,2016-10-16
20936,109251915.7143,87835577.1429,Active,Items for litigation,Personal Loans,129999.25,0.25,-0.54,2015-10-20,2017-10-20
20937,264357.1429,38121291.4286,Active,Items for litigation,Personal Loans,59999.64,0.64,-0.15,2015-10-22,2016-10-22
20938,77934530.0,123278434.2857,Paid,Current,Personal Loans,80001.76,1.76,1.97,2015-10-29,2017-10-29
20939,59142128.5714,36250448.5714,Paid,Current,Personal Loans,79999.08,-0.92,-0.7,2015-12-01,2017-12-01
20940,92420300.0,30964734.2857,Paid,Current,Personal Loans,364999.19,-0.81,-0.6,2015-12-04,2018-12-04
20941,91370087.1429,78393305.7143,Active,Items for litigation,Personal Loans,30000.91,1.91,1.22,2015-12-09,2016-08-09
20942,82752187.1429,139836162.8571,Active,Items for litigation,Personal Loans,120002.14,3.14,2.35,2015-12-22,2016-12-22
20943,118779100.0,90379305.7143,Paid,Current,Personal Loans,799997.19,-2.81,-2.55,2016-01-06,2017-07-06
20944,108148915.7143,82379305.7143,Paid,Current,Personal Loans,39999.84,-0.16,0.09,2016-01-12,2019-01-12
20945,19211858.5714,78522162.8571,Paid,Current,Personal Loans,50000.61,0.61,0.86,2016-01-15,2018-01-15
20946,113990458.5714,118693591.4286,Active,Items for litigation,Personal Loans,100000.64,1.64,0.89,2016-01-27,2019-01-27
20947,100001.4286,90979591.4286,Active,Items for litigation,Personal Loans,30000.77,1.77,1.02,2016-02-01,2017-02-01
20948,142418187.1429,89437020.0,Active,Items for litigation,Personal Loans,150002.44,3.44,2.69,2016-03-14,2018-03-14
20949,14284828.5714,22734.2857,Paid,Current,Personal Loans,350000.56,0.56,0.82,2016-03-17,2017-03-17
20950,13842128.5714,30737020.0,Paid,Current,Personal Loans,30000.82,0.82,1.07,2016-03-22,2017-03-22
20951,136343685.7143,112094462.8571,Active,Items for litigation,Personal Loans,15001.76,2.76,2.01,2016-04-15,2017-04-15
20952,11019572.8571,43680177.1429,Paid,Current,Personal Loans,20000.12,0.12,0.37,2016-04-26,2017-04-26
20953,67105044.2857,12394462.8571,Paid,Current,Personal Loans,69998.62,-1.38,-1.12,2016-04-27,2017-04-27
20954,64321058.5714,104507605.7143,Active,Items for litigation,Personal Loans,29999.92,0.92,0.18,2016-05-05,2019-05-05
20955,101835315.7143,73793320.0,Active,Items for litigation,Personal Loans,130000.7,1.7,0.95,2016-05-13,2018-05-13
20956,133219985.7143,113863605.7143,Paid,Current,Personal Loans,99998.28,-1.72,-1.46,2016-06-07,2016-09-07
20957,37552915.7143,121292177.1429,Active,Items for litigation,Personal Loans,40000.28,1.28,0.54,2016-06-08,2018-06-08
20958,2933100.0,82306462.8571,Active,Items for litigation,Personal Loans,99999.22,0.22,-0.47,2016-06-16,2017-02-28
20959,13826385.7143,142035034.2857,Active,Items for litigation,Personal Loans,70000.63,1.63,0.89,2016-06-27,2018-06-27
20960,80845114.2857,15519605.7143,Paid,Current,Personal Loans,230000.61,0.61,0.87,2016-07-05,2018-07-05
20961,96208001.4286,43105320.0,Active,Items for litigation,Personal Loans,29999.77,0.77,0.03,2016-07-08,2018-01-08
20962,67953542.8571,43391034.2857,Paid,Current,Personal Loans,79999.82,-0.18,0.08,2016-07-12,2017-07-12
20963,40685715.7143,33405320.0,Active,Items for litigation,Personal Loans,30001.16,2.16,1.41,2016-07-25,2019-07-25
20964,111018601.4286,649891.4286,Active,Items for litigation,Personal Loans,60000.61,1.61,0.87,2016-08-18,2017-08-18
20965,41010387.1429,60649891.4286,Active,Items for litigation,Personal Loans,80001.3,2.3,1.56,2016-08-19,2018-08-19
20966,109251915.7143,72481620.0,Active,Items for litigation,Personal Loans,49999.7,0.7,-0.09,2016-09-09,2017-09-09
20967,108727828.5714,127495905.7143,Active,Items for litigation,Personal Loans,59999.32,0.32,-0.47,2016-09-21,2018-09-21
20968,98386472.8571,98479048.5714,Active,Items for litigation,Personal Loans,30000.55,1.55,0.76,2016-10-05,2017-10-05
20969,76770171.4286,32436477.1429,Paid,Current,Personal Loans,1199999.07,-0.93,-0.67,2016-11-14,2018-11-14
20970,131650058.5714,72579334.2857,Paid,Current,Personal Loans,30000.45,0.45,0.7,2016-11-15,2017-11-15
20971,118575787.1429,72626762.8571,Active,Items for litigation,Personal Loans,20002.06,3.06,2.31,2016-12-08,2017-12-08
20972,95423544.2857,34498191.4286,Paid,Current,Personal Loans,249999.26,-0.74,-0.48,2016-12-14,2017-12-14
20973,86279072.8571,124624191.4286,Paid,Current,Personal Loans,74999.61,-0.39,-0.13,2017-01-19,2018-01-19
20974,78319772.8571,51052762.8571,Active,Items for litigation,Personal Loans,799998.75,-0.25,-0.99,2017-01-31,2018-01-31
20975,86979885.7143,74793062.8571,Active,Items for litigation,Personal Loans,100001.72,2.72,1.97,2017-02-09,2020-02-09
20976,17712772.8571,57235920.0,Active,Items for litigation,Personal Loans,14999.63,0.63,-0.12,2017-02-23,2018-02-23
20977,59530372.8571,57378777.1429,Paid,Current,Personal Loans,299998.89,-1.11,-0.86,2017-02-24,2019-02-24
20978,117764115.7143,61635062.8571,Paid,Current,Personal Loans,60000.74,0.74,0.99,2017-04-26,2019-04-26
20979,114647430.0,99478205.7143,Active,Items for litigation,Personal Loans,60000.96,1.96,1.22,2017-05-03,2019-05-03
20980,34223030.0,77492491.4286,Active,Items for litigation,Personal Loans,150000.31,1.31,0.56,2017-05-11,2020-05-11
20981,6366358.5714,41778205.7143,Active,Items for litigation,Personal Loans,250001.69,2.69,1.94,2017-05-11,2020-07-11
20982,14194430.0,25492491.4286,Paid,Current,Personal Loans,14999.18,-0.82,-0.56,2017-05-22,2018-05-22
20983,113990458.5714,30506777.1429,Active,Items for litigation,Personal Loans,200000.11,1.11,0.36,2017-05-30,2020-05-30
20984,135930015.7143,9379920.0,Active,Items for litigation,Personal Loans,15001.14,2.14,1.4,2017-06-14,2019-06-14
20985,61943672.8571,85094205.7143,Paid,Current,Personal Loans,49999.44,-0.56,-0.31,2017-06-14,2020-06-14
20986,30179685.7143,61094205.7143,Active,Items for litigation,Personal Loans,499998.98,-0.02,-0.77,2017-06-16,2018-06-16
20987,121584030.0,24094205.7143,Active,Items for litigation,Personal Loans,60000.5,1.5,0.75,2017-06-20,2020-06-20
20988,103238772.8571,17094205.7143,Active,Items for litigation,Personal Loans,15000.2,1.2,0.46,2017-06-20,2019-06-20
20989,83094515.7143,102745934.2857,Active,Items for litigation,Personal Loans,60001.25,2.25,1.5,2017-07-17,2020-01-17
20990,6573130.0,84504791.4286,Active,Items for litigation,Personal Loans,199997.88,-1.12,-1.87,2017-08-02,2018-08-02
20991,134317958.5714,109933362.8571,Paid,Current,Personal Loans,30000.08,0.08,0.34,2017-08-14,2018-08-14
20992,17317472.8571,74661934.2857,Active,Items for litigation,Personal Loans,74998.0,-1.0,-1.75,2017-08-17,2020-08-17
20993,90392015.7143,8519077.1429,Active,Items for litigation,Personal Loans,49999.19,0.19,-0.56,2017-08-30,2020-08-30
20994,83427701.4286,43447934.2857,Paid,Current,Personal Loans,69999.6,-0.4,-0.14,2017-09-07,2018-09-07
20995,86409030.0,16733648.5714,Active,Items for litigation,Personal Loans,30000.72,1.72,0.98,2017-09-13,2019-09-13
20996,18120044.2857,95890791.4286,Active,Items for litigation,Personal Loans,59999.74,0.74,-0.01,2017-09-21,2020-09-21
20997,37775930.0,140491077.1429,Active,Items for litigation,Personal Loans,50000.41,1.41,0.66,2017-10-17,2018-10-17
20998,87402430.0,40633934.2857,Active,Items for litigation,Personal Loans,20000.11,1.11,0.37,2017-10-18,2019-10-18
20999,70755958.5714,41497377.1429,Paid,Current,Personal Loans,40000.63,0.63,0.88,2017-12-07,2021-02-07
21000,102428858.5714,103497377.1429,Paid,Current,Personal Loans,399999.04,-0.96,-0.71,2017-12-14,2020-12-14
21001,80702857.1429,76497377.1429,Paid,Current,Personal Loans,1999998.93,-1.07,-0.82,2017-12-15,2021-02-15
21002,41736887.1429,3430662.8571,Active,Items for litigation,Personal Loans,50000.0,1.0,0.25,2018-01-12,2021-01-12
21003,28300171.4286,107716377.1429,Active,Items for litigation,Personal Loans,100001.12,2.12,1.37,2018-01-15,2021-01-15
21004,127116672.8571,85560948.5714,Paid,Current,Personal Loans,70000.73,0.73,0.99,2018-02-19,2019-02-19
21005,63064272.8571,93195520.0,Active,Items for litigation,Personal Loans,79999.4,0.4,-0.34,2018-03-06,2020-03-06
21006,133777372.8571,83766948.5714,Active,Items for litigation,Personal Loans,799998.7,-0.3,-1.05,2018-03-13,2021-03-13
21007,117544515.7143,50352662.8571,Active,Items for litigation,Personal Loans,500000.82,1.82,1.07,2018-03-21,2021-03-21
21008,51076501.4286,71066948.5714,Active,Items for litigation,Personal Loans,29999.98,0.98,0.23,2018-03-28,2020-03-28
21009,72251830.0,92994391.4286,Active,Items for litigation,Personal Loans,119999.89,0.89,0.14,2018-04-10,2021-04-10
21010,98001328.5714,59708677.1429,Active,Principal Past Due,Personal Loans,29998.97,4615.7,-0.77,2018-04-19,2021-01-19
21011,26408315.7143,119736105.7143,Active,Items for litigation,Personal Loans,80001.6,2.6,1.85,2018-05-28,2021-08-28
21012,61135087.1429,135937820.0,Active,Items for litigation,Personal Loans,14999.4,0.4,-0.35,2018-06-18,2021-09-18
21013,97243687.1429,26794962.8571,Active,Items for litigation,Personal Loans,69999.59,0.59,-0.15,2018-06-25,2020-08-25
21014,33890585.7143,96040962.8571,Paid,Current,Personal Loans,199999.54,-0.46,-0.25,2018-07-09,2020-07-09
21015,42105801.4286,44040962.8571,Active,Items for litigation,Personal Loans,29999.96,0.96,0.21,2018-07-17,2019-07-17
21016,132191872.8571,27483820.0,Active,Items for litigation,Personal Loans,40000.23,1.23,0.48,2018-07-24,2021-07-24
21017,62384787.1429,87254248.5714,Active,Items for litigation,Personal Loans,20001.03,2.03,1.28,2018-08-23,2020-11-23
21018,20276815.7143,70254248.5714,Active,Items for litigation,Personal Loans,130000.36,1.36,0.62,2018-08-24,2020-11-24
21019,66669830.0,44968534.2857,Active,Items for litigation,Personal Loans,39998.75,-0.25,-1.0,2018-08-29,2021-08-29
21020,24849244.2857,101813120.0,Active,Items for litigation,Personal Loans,89999.36,0.36,-0.38,2018-09-05,2019-09-05
21021,99354758.5714,119241691.4286,Active,Items for litigation,Personal Loans,49998.36,-0.64,-1.39,2018-09-07,2019-09-07
21022,82463187.1429,54470548.5714,Paid,Current,Personal Loans,14998.78,-1.22,-0.97,2018-10-03,2019-10-03
21023,142690230.0,26913405.7143,Active,Items for litigation,Personal Loans,60000.03,1.03,0.28,2018-10-24,2021-01-24
21024,74089630.0,23806691.4286,Active,Items for litigation,Personal Loans,120000.19,1.19,0.44,2018-11-16,2022-01-16
21025,131839558.5714,124355548.5714,Active,Items for litigation,Personal Loans,14998.81,-0.19,-0.93,2018-12-03,2021-02-03
21026,49454015.7143,31355548.5714,Paid,Current,Personal Loans,29999.16,-0.84,-0.59,2018-12-10,2022-02-10
21027,101996415.7143,38498405.7143,Active,Principal Past Due,Personal Loans,9999.81,552.08,0.06,2018-12-10,2022-02-10
21028,87467574.2857,41941262.8571,Paid,Current,Personal Loans,49999.02,-0.98,-0.73,2018-12-12,2019-12-12
21029,67719515.7143,109512691.4286,Paid,Current,Personal Loans,79999.82,-0.18,0.07,2018-12-13,2021-08-13
21030,139756230.0,123941262.8571,Active,Items for litigation,Personal Loans,74999.84,0.84,0.09,2018-12-13,2022-02-13
21031,95764801.4286,123526977.1429,Active,Items for litigation,Personal Loans,15000.82,1.82,1.07,2018-12-19,2022-03-19
21032,39749387.1429,62669834.2857,Active,Items for litigation,Personal Loans,199999.51,0.51,-0.24,2018-12-21,2022-03-21
21033,42855687.1429,24920134.2857,Active,Items for litigation,Personal Loans,9999.53,0.53,-0.21,2019-01-02,2021-03-02
21034,6312717.1429,64205848.5714,Active,Items for litigation,Personal Loans,19999.67,0.67,-0.08,2019-01-11,2021-01-11
21035,98032530.0,60091562.8571,Active,Items for litigation,Personal Loans,15000.28,1.28,0.53,2019-01-30,2022-01-30
21036,54488501.4286,73091562.8571,Active,Items for litigation,Personal Loans,700001.57,2.57,1.82,2019-01-31,2022-04-30
21037,69407272.8571,31620420.0,Active,Items for litigation,Personal Loans,19999.46,0.46,-0.29,2019-02-13,2022-04-13
21038,105719271.4286,93906134.2857,Active,Items for litigation,Personal Loans,200000.55,1.55,0.8,2019-02-21,2022-05-21
21039,59167302.8571,11706420.0,Active,Items for litigation,Personal Loans,99998.37,-0.63,-1.38,2019-03-11,2022-05-11
21040,111417445.7143,137706420.0,Active,Items for litigation,Personal Loans,99999.85,0.85,0.1,2019-03-13,2022-05-13
21041,110122215.7143,128134991.4286,Active,Items for litigation,Personal Loans,24999.06,0.06,-0.69,2019-03-18,2022-05-18
21042,131577630.0,119849277.1429,Active,Items for litigation,Personal Loans,14998.8,-0.2,-0.94,2019-03-19,2020-03-19
21043,9252558.5714,79579277.1429,Active,Items for litigation,Personal Loans,60000.43,1.43,0.69,2019-03-27,2020-12-27
21044,91962158.5714,119722134.2857,Paid,Current,Personal Loans,15002.16,2.16,2.35,2019-03-28,2020-04-15
21045,23248287.1429,82132420.0,Active,Items for litigation,Personal Loans,30000.68,1.68,0.85,2019-04-01,2021-07-30
21046,137350044.2857,42275277.1429,Active,Items for litigation,Personal Loans,200000.94,1.94,1.2,2019-04-01,2020-06-01
21047,112217701.4286,75418134.2857,Active,Items for litigation,Personal Loans,40002.01,3.01,2.26,2019-04-01,2022-05-01
21048,56985787.1429,51576705.7143,Paid,Current,Personal Loans,59999.99,-0.01,0.24,2019-04-04,2022-06-04
21049,37069758.5714,110719562.8571,Active,Items for litigation,Personal Loans,30000.09,1.09,0.34,2019-04-08,2022-06-08
21050,80702857.1429,35733848.5714,Paid,Current,Personal Loans,700000.5,0.5,0.76,2019-04-15,2021-06-15
21051,31773542.8571,134748134.2857,Active,Items for litigation,Personal Loans,500000.49,1.49,0.74,2019-04-26,2022-07-26
21052,99198145.7143,118062705.7143,Paid,Current,Personal Loans,20001.88,1.88,2.13,2019-05-03,2020-07-03
21053,100710801.4286,122634134.2857,Active,Items for litigation,Personal Loans,60000.12,1.12,0.37,2019-05-06,2022-07-06
21054,55195372.8571,9919848.5714,Active,Items for litigation,Personal Loans,29998.74,-0.26,-1.01,2019-05-07,2022-07-07
21055,78745642.8571,16076991.4286,Active,Principal Past Due,Personal Loans,1499999.69,780949.42,-0.06,2019-05-08,2022-07-08
21056,2533672.8571,100934134.2857,Active,Items for litigation,Personal Loans,69998.44,-0.56,-1.31,2019-05-14,2022-07-14
21057,24697515.7143,50091277.1429,Active,Items for litigation,Personal Loans,999998.83,-0.17,-0.91,2019-05-20,2021-08-20
21058,99795072.8571,133091277.1429,Active,Items for litigation,Personal Loans,200000.1,1.1,0.35,2019-05-21,2022-07-21
21059,88638130.0,111819848.5714,Active,Items for litigation,Personal Loans,20001.36,2.36,1.62,2019-05-30,2021-02-28
21060,536215.7143,82105562.8571,Active,Items for litigation,Personal Loans,815001.49,2.49,1.74,2019-05-31,2022-07-31
21061,27860215.7143,22918578.5714,Active,Items for litigation,Personal Loans,1000000.39,1.39,0.64,2019-06-04,2022-08-04
21062,85046001.4286,36204292.8571,Active,Principal Past Due,Personal Loans,500001.8,276605.27,2.05,2019-06-07,2022-08-07
21063,14686287.1429,37775721.4286,Active,Items for litigation,Personal Loans,15001.39,2.39,1.64,2019-06-10,2020-08-10
21064,93871544.2857,54918578.5714,Active,Items for litigation,Personal Loans,521001.22,2.22,1.47,2019-06-10,2022-08-10
21065,136087958.5714,73632864.2857,Active,Items for litigation,Personal Loans,40001.45,2.45,1.71,2019-06-10,2020-08-10
21066,86409030.0,133218578.5714,Active,Items for litigation,Personal Loans,20999.27,0.27,-0.48,2019-06-18,2021-06-17
21067,42970530.0,79218578.5714,Active,Items for litigation,Personal Loans,49999.93,0.93,0.19,2019-06-19,2020-09-19
21068,126102201.4286,133790007.1429,Paid,Current,Personal Loans,39999.12,-0.88,-0.62,2019-06-20,2021-09-20
21069,48078401.4286,28075721.4286,Active,Items for litigation,Personal Loans,14999.42,0.42,-0.33,2019-06-20,2020-09-20
21070,100355401.4286,20375721.4286,Active,Items for litigation,Personal Loans,14999.98,0.98,0.23,2019-06-24,2020-09-24
21071,117427731.4286,71532864.2857,Paid,Current,Personal Loans,59998.63,-1.37,-1.12,2019-06-28,2022-09-28
21072,125807830.0,15818578.5714,Active,Items for litigation,Personal Loans,75001.55,2.55,1.81,2019-06-28,2021-09-28
21073,62077258.5714,25551864.2857,Paid,Current,Personal Loans,80000.78,0.78,1.03,2019-07-04,2022-09-04
21074,27108044.2857,115694721.4286,Active,Principal Past Due,Personal Loans,219999.41,60604.85,-0.33,2019-07-04,2021-11-04
21075,107003715.7143,108137578.5714,Active,Items for litigation,Personal Loans,50001.38,2.38,1.63,2019-07-10,2022-09-10
21076,86571701.4286,136994721.4286,Active,Items for litigation,Personal Loans,69999.94,0.94,0.19,2019-07-11,2022-09-11
21077,84358244.2857,126439007.1429,Active,Items for litigation,Personal Loans,119999.2,0.2,-0.54,2019-07-17,2020-09-17
21078,82811844.2857,72024721.4286,Active,Items for litigation,Personal Loans,119999.95,0.95,0.16,2019-07-23,2022-10-23
21079,15241985.7143,49453292.8571,Active,Items for litigation,Personal Loans,499997.94,-1.06,-1.85,2019-07-24,2022-09-24
21080,43155144.2857,34324721.4286,Active,Items for litigation,Personal Loans,55000.18,1.18,0.43,2019-07-25,2022-10-25
21081,27091588.5714,101609292.8571,Active,Principal Past Due,Personal Loans,29998.99,12228.41,-0.76,2019-08-06,2022-10-06
21082,127191642.8571,94466435.7143,Active,Principal Past Due,Personal Loans,199999.9,1375.62,0.11,2019-08-07,2022-10-07
21083,73141187.1429,29180721.4286,Paid,Current,Personal Loans,70000.91,0.91,1.16,2019-08-08,2022-10-08
21084,54160145.7143,126052150.0,Active,Current,Personal Loans,100000.3,0.3,0.56,2019-08-15,2020-10-15
21085,76494574.2857,27766435.7143,Paid,Current,Personal Loans,19998.17,-1.83,-1.57,2019-08-15,2020-10-15
21086,119886501.4286,25066435.7143,Active,Items for litigation,Personal Loans,30000.07,1.07,0.32,2019-08-23,2022-10-23
21087,109307344.2857,72366435.7143,Active,Items for litigation,Personal Loans,40000.86,1.86,1.11,2019-08-30,2022-10-30
21088,56992744.2857,22509292.8571,Active,Items for litigation,Personal Loans,74999.17,0.17,-0.58,2019-08-30,2023-01-30
21089,24697515.7143,88509292.8571,Active,Items for litigation,Personal Loans,1500000.1,1.1,0.3,2019-08-30,2022-11-30
21090,15770430.0,9223864.2857,Active,Items for litigation,Personal Loans,30000.66,1.66,0.92,2019-09-06,2021-05-06
21091,107670158.5714,88523864.2857,Active,Principal Past Due,Personal Loans,500000.29,10945.3,0.5,2019-09-19,2022-11-19
21092,131498401.4286,114538150.0,Active,Items for litigation,Personal Loans,149997.17,-1.83,-2.58,2019-09-20,2021-12-20
21093,118241244.2857,74538150.0,Active,Items for litigation,Personal Loans,49999.66,0.66,-0.09,2019-09-20,2022-12-20
21094,31397144.2857,9538150.0,Active,Items for litigation,Personal Loans,99998.53,-0.47,-1.21,2019-09-24,2021-11-24
21095,8325901.4286,111109578.5714,Active,Items for litigation,Personal Loans,99998.85,-0.15,-0.9,2019-09-25,2020-12-25
21096,2693444.2857,61252435.7143,Active,Principal Past Due,Personal Loans,399998.14,49902.28,-1.61,2019-09-25,2022-11-25
21097,66994558.5714,139981007.1429,Active,Items for litigation,Personal Loans,80001.25,2.25,1.5,2019-09-30,2022-12-30
21098,43626200.0,111566721.4286,Active,Principal Past Due,Personal Loans,532001.78,106110.24,2.04,2019-09-30,2021-11-30
21099,130532072.8571,86769864.2857,Active,Items for litigation,Personal Loans,40000.12,1.12,0.37,2019-10-01,2022-11-01
21100,49670860.0,124498435.7143,Active,Items for litigation,Personal Loans,19999.55,0.55,-0.2,2019-10-03,2022-12-03
21101,2899087.1429,48069864.2857,Active,Items for litigation,Personal Loans,99999.33,0.33,-0.42,2019-10-04,2022-12-04
21102,53141701.4286,89369864.2857,Active,Items for litigation,Personal Loans,30000.11,1.11,0.36,2019-10-09,2022-12-09
21103,93126415.7143,66798435.7143,Active,Items for litigation,Personal Loans,39998.79,-0.21,-0.96,2019-10-10,2022-12-10
21104,66262330.0,105098435.7143,Active,Items for litigation,Personal Loans,59999.9,0.9,0.15,2019-10-15,2022-12-15
21105,79097558.5714,119669864.2857,Active,Items for litigation,Personal Loans,20000.26,1.26,0.52,2019-10-15,2021-12-15
21106,3068187.1429,84698435.7143,Paid,Current,Personal Loans,30000.99,0.99,1.25,2019-10-23,2021-01-23
21107,28679385.7143,127998435.7143,Active,Items for litigation,Personal Loans,39998.7,-0.3,-1.04,2019-10-30,2021-06-30
21108,95611100.0,31427007.1429,Paid,Current,Personal Loans,50000.83,0.83,1.08,2019-10-31,2022-12-31
21109,120564730.0,112055878.5714,Paid,Current,Personal Loans,60001.3,1.3,1.56,2019-11-06,2022-01-06
21110,134423130.0,117641592.8571,Active,Items for litigation,Personal Loans,29999.36,0.36,-0.39,2019-11-13,2021-01-13
21111,3796272.8571,2070164.2857,Active,Items for litigation,Personal Loans,29998.89,-0.11,-0.86,2019-11-13,2023-01-13
21112,89198530.0,130227307.1429,Active,Items for litigation,Personal Loans,34999.64,0.64,-0.1,2019-11-19,2022-01-19
21113,67158658.5714,87026164.2857,Active,Principal Past Due,Personal Loans,50001.51,5637.66,1.76,2019-12-04,2023-02-04
21114,4510201.4286,113897592.8571,Active,Items for litigation,Personal Loans,44999.47,0.47,-0.28,2019-12-09,2022-02-09
21115,108116487.1429,85469021.4286,Active,Items for litigation,Personal Loans,39999.92,0.92,0.17,2019-12-09,2023-02-09
21116,120173258.5714,44626164.2857,Active,Items for litigation,Personal Loans,60000.2,1.2,0.45,2019-12-11,2023-02-11
21117,93126415.7143,76197592.8571,Active,Items for litigation,Personal Loans,20000.45,1.45,0.7,2019-12-11,2023-02-11
