,CUSTOMER_ID,BB_ACCOUNT_ID,SERVICE,STATUS,TRANSACTION_DATE,TRANSACTION_AMOUNT,CHARGE_AMOUNT
624,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-11-03,24599.58,-0.42
625,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-11-17,10999.52,-0.48
626,78263917.1429,37130964.2857,Subscription,Active,2023-11-10,-1.72,-1.22
627,84344472.8571,88216664.2857,Subscription,Active,2023-11-13,0.79,1.79
628,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-11-25,1000.17,0.17
629,87780517.1429,63927451.4286,Subscription,Active,2023-11-07,0.76,11.76
630,91314901.4286,115661475.7143,Subscription,Active,2023-11-17,0.51,1.01
631,92387631.4286,111507950.0,Subscription,Active,2023-11-17,-0.47,0.03
632,94957114.2857,131991464.2857,Pay Government,Successful,2023-11-30,4938.62,15.62
633,100213657.1429,8326387.1429,Same Bank Transfer,Successful,2023-11-13,8318.97,-0.47
634,100213657.1429,8326387.1429,Same Bank Transfer,Successful,2023-11-13,4499.94,-0.06
635,100213657.1429,8326387.1429,Same Bank Transfer,Successful,2023-11-12,32092.77,-1.12
636,100213657.1429,8326387.1429,Same Bank Transfer,Successful,2023-11-30,45420.15,-1.1
637,100361257.1429,51259248.5714,Subscription,Active,2023-11-06,1.95,2.95
638,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-11-29,500001.49,1.49
639,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-11-22,186000.07,0.07
640,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-11-11,313502.39,2.39
641,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-11-16,406001.02,1.02
642,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-11-16,89999.65,-0.35
643,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-11-02,265999.75,-0.25
644,105965730.0,100926950.0,Other Bank Transfer,Successful,2023-11-25,2000.07,0.07
645,105965730.0,100926950.0,Other Bank Transfer,Successful,2023-11-06,36999.94,-0.06
646,105965730.0,100926950.0,Subscription,Active,2023-11-20,1.91,2.91
647,105965730.0,100926950.0,Same Bank Transfer,Successful,2023-11-06,2999.75,-0.25
648,105965730.0,100926950.0,Other Bank Transfer,Successful,2023-11-09,15000.06,0.06
649,106831485.7143,75134614.2857,Subscription,Active,2023-11-20,-1.03,-0.53
650,110389444.2857,72580008.5714,Subscription,Active,2023-11-17,0.63,1.13
651,110561687.1429,54678462.8571,Same Bank Transfer,Successful,2023-11-30,9999.2,0.2
652,110561687.1429,54678462.8571,Other Bank Transfer,Successful,2023-11-08,50000.99,0.99
653,110561687.1429,54678462.8571,Pay Bills,Successful,2023-11-28,5498.29,13.29
654,110561687.1429,54678462.8571,Other Bank Transfer,Successful,2023-11-25,19998.88,-1.12
655,110561687.1429,54678462.8571,Other Bank Transfer,Successful,2023-11-24,24649.61,-0.39
656,110561687.1429,54678462.8571,Other Bank Transfer,Successful,2023-11-24,19998.62,-1.38
657,110561687.1429,54678462.8571,Pay Bills,Successful,2023-11-24,5697.81,12.81
658,110561687.1429,54678462.8571,Other Bank Transfer,Successful,2023-11-24,1598.76,-1.24
659,110561687.1429,54678462.8571,Other Bank Transfer,Successful,2023-11-19,30001.08,1.08
660,110561687.1429,54678462.8571,Pay Bills,Successful,2023-11-03,10000.04,15.04
661,111143045.7143,138001507.1429,Subscription,Active,2023-11-10,1.68,2.18
662,112437014.2857,84005275.7143,Pay Bills,Successful,2023-11-29,1847.69,13.69
663,112437014.2857,84005275.7143,Pay Bills,Successful,2023-11-29,1750.81,15.81
664,112437014.2857,84005275.7143,Pay Bills,Successful,2023-11-29,1500.13,15.13
665,112437014.2857,84005275.7143,Subscription,Active,2023-11-16,-0.39,0.11
666,123148844.2857,62292634.2857,Other Bank Transfer,Successful,2023-11-11,998.51,-1.49
667,123148844.2857,62292634.2857,Other Bank Transfer,Successful,2023-11-10,3199.49,-0.51
668,123148844.2857,62292634.2857,Subscription,Active,2023-11-03,0.3,0.8
669,123148844.2857,62292634.2857,Other Bank Transfer,Successful,2023-11-06,1500.55,0.55
670,123148844.2857,62292634.2857,Same Bank Transfer,Successful,2023-11-16,37501.37,1.37
671,123616042.8571,46086430.0,Same Bank Transfer,Successful,2023-11-15,4999.13,-0.87
672,123616042.8571,46086430.0,Same Bank Transfer,Successful,2023-11-15,5000.64,0.64
673,123616042.8571,46086430.0,Same Bank Transfer,Successful,2023-11-06,177437.21,0.69
674,131923217.1429,74725407.1429,Subscription,Active,2023-11-10,0.24,0.74
675,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-11-15,5103.17,-0.83
676,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-11-29,560.43,0.43
677,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-11-27,3080.23,0.23
678,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-11-24,3827.24,-0.76
679,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-11-21,4498.76,-1.24
680,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-11-21,1100.4,0.4
681,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-11-06,3863.66,-0.34
682,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-11-06,2000.97,0.97
683,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-11-16,1639.75,-0.25
684,133183901.4286,8693961.4286,Subscription,Active,2023-11-17,-0.93,-0.43
685,133183901.4286,8693961.4286,Subscription,Active,2023-11-17,-0.69,-0.19
686,133356487.1429,3686934.2857,Same Bank Transfer,Successful,2023-11-08,217001.25,1.25
687,133356487.1429,3686934.2857,Same Bank Transfer,Successful,2023-11-15,66209.17,-0.83
688,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-14,37008.11,-1.89
689,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-14,37009.4,-0.6
690,137953842.8571,94127474.2857,Other Bank Transfer,Successful,2023-11-28,18616.95,-0.05
691,137953842.8571,94127474.2857,Other Bank Transfer,Successful,2023-11-28,18617.4,0.4
692,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-24,20000.58,0.58
693,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-24,19999.19,-0.81
694,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-23,92000.11,0.11
695,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-23,92001.24,1.24
696,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-22,250000.52,0.52
697,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-22,249998.72,-1.28
698,137953842.8571,94127474.2857,Subscription,Active,2023-11-21,-2.16,49.41
699,137953842.8571,94127474.2857,Subscription,Active,2023-11-21,-0.72,50.85
700,137953842.8571,94127474.2857,Subscription,Active,2023-11-21,-1.03,-0.53
701,137953842.8571,94127474.2857,Subscription,Active,2023-11-21,1.19,1.69
702,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-10,35000.82,0.82
703,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-10,34999.79,-0.21
704,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-03,39998.07,-1.93
705,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-02,1299.29,-0.71
706,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-03,39999.75,-0.25
707,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-02,1300.23,0.23
708,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-16,40001.3,1.3
709,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-16,39999.42,-0.58
710,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-15,229199.66,-0.34
711,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-11-15,229199.52,-0.48
712,137966015.7143,20506832.8571,Subscription,Active,2023-11-17,1.3,1.8
713,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-16,10001.86,0.23
714,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-09,11249.82,-0.18
715,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-09,11058.9,-0.85
716,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-09,9870.91,-0.49
717,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-09,8733.76,1.01
718,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-16,21440.71,1.06
719,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-09,7155.36,0.36
720,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-16,11250.82,0.82
721,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-16,8052.84,-2.16
722,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-16,5780.29,0.69
723,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-16,5544.48,-0.05
724,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-09,4476.27,-0.93
725,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-16,3651.19,-0.41
726,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-09,2772.6,1.0
727,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-02,18594.18,0.18
728,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-09,462.08,0.29
729,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-02,12573.74,1.24
730,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-23,10774.73,-0.47
731,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-02,11662.54,-0.46
732,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-30,17054.77,-1.23
733,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-23,11156.14,-3.67
734,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-02,10001.59,1.59
735,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-02,6568.92,0.13
736,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-02,6085.83,0.2
737,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-02,3027.38,0.3
738,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-30,3595.58,0.05
739,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-23,11250.75,0.75
740,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-23,9205.63,0.63
741,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-23,4877.65,0.05
742,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-23,2537.06,0.06
743,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-02,2709.39,-0.14
744,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-30,11586.09,-0.41
745,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-23,8039.58,-0.42
746,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-30,8682.81,-0.74
747,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-23,3858.92,-0.28
748,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-30,14236.58,1.68
749,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-12-10,2000.33,0.33
750,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-12-30,3844.46,-0.34
751,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-17,25000.86,0.86
752,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-17,25000.59,0.59
753,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-17,15000.1,0.1
754,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-14,64000.24,0.24
755,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-16,21002.08,2.08
756,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-31,2402.56,2.56
757,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-16,10000.2,0.2
758,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-02,19999.9,-0.1
759,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-31,5000.68,0.68
760,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-11,39999.12,-0.88
761,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-08,35000.35,0.35
762,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-31,5001.53,1.53
763,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-31,3001.71,1.71
764,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-31,1799.65,-0.35
765,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-31,901.2,1.2
766,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-01,20000.1,0.1
767,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-19,23999.87,-0.13
768,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-30,2098.07,-1.93
769,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-22,49999.73,-0.27
770,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-13,30000.26,0.26
771,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-14,49999.54,-0.46
772,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-28,11999.97,-0.03
773,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-31,3201.54,1.54
774,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-10,50001.77,1.77
775,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-24,4349.12,-0.88
776,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-31,1599.2,-0.8
777,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-02,5999.09,-0.91
778,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-29,9299.71,-0.29
779,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-26,1849.06,-0.94
780,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-24,34998.34,-1.66
781,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-28,10197.44,-2.56
782,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-07,4098.95,-1.05
783,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-23,50000.66,0.66
784,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-13,15501.11,1.11
785,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-06,50002.34,2.34
786,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-23,3000.14,0.14
787,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-30,2999.88,-0.12
788,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-01,9723.48,0.48
789,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-01,9998.68,-1.32
790,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-22,5000.52,0.52
791,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-12,22000.98,0.98
792,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-21,25000.02,0.02
793,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-19,13999.92,-0.08
794,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-21,5000.76,0.76
795,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-18,10000.14,0.14
796,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-07,49999.61,-0.39
797,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-03,35000.65,0.65
798,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-05,45001.05,1.05
799,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-08,19999.94,-0.06
800,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-01,17183.82,-0.18
801,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-27,19499.35,-0.65
802,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-12,39999.61,-0.39
803,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-19,8500.45,0.45
804,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-10,11175.59,-1.41
805,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-29,19599.87,-0.13
806,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-18,24999.21,-0.79
807,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-09,50000.13,0.13
808,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-12-29,25001.7,1.7
809,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-12-05,7000.32,0.32
810,23098200.0,101889050.0,Pay Employees,Successful,2023-12-31,9500.9,0.9
811,23098200.0,101889050.0,Pay Employees,Successful,2023-12-31,7949.8,-0.2
812,23098200.0,101889050.0,Pay Employees,Successful,2023-12-15,7948.45,-1.55
813,23098200.0,101889050.0,Pay Employees,Successful,2023-12-15,9500.5,0.5
814,40175442.8571,82888300.0,Pay Government,Successful,2023-12-31,2938.74,15.74
815,40175442.8571,82888300.0,Pay Government,Successful,2023-12-31,1050.94,17.94
816,40175442.8571,82888300.0,Pay Government,Successful,2023-12-28,4199.08,16.08
817,40175442.8571,82888300.0,Pay Government,Successful,2023-12-28,4198.85,15.85
818,40175442.8571,82888300.0,Pay Government,Successful,2023-12-01,4199.94,16.94
819,40175442.8571,82888300.0,Other Bank Transfer,Successful,2023-12-13,1774.42,-0.76
820,40175442.8571,82888300.0,Pay Government,Successful,2023-12-31,780.1,17.1
821,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-30,7500.66,0.66
822,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-15,10001.28,1.28
823,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-15,7499.68,-0.32
824,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-15,5999.47,-0.53
825,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-15,3500.37,0.37
826,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-30,4999.14,-0.86
827,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-15,3000.1,0.1
828,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-01,4999.9,-0.1
829,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-07,15000.67,0.67
830,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-01,3500.94,0.94
831,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-04,4999.29,-0.71
832,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-30,3499.5,-0.5
833,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-30,2999.76,-0.24
834,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-01,3001.98,1.98
835,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-30,9999.33,-0.67
836,43854874.2857,124607150.0,Pay Employees,Successful,2023-12-01,7500.87,0.87
837,53202615.7143,7131948.5714,Same Bank Transfer,Successful,2023-12-27,231000.51,0.51
838,62443188.5714,45792064.2857,Pay Employees,Successful,2023-12-24,23399.38,1.45
839,62443188.5714,45792064.2857,Pay Employees,Successful,2023-12-24,17269.48,1.59
840,62443188.5714,45792064.2857,Pay Employees,Successful,2023-12-24,16572.77,0.27
841,62443188.5714,45792064.2857,Pay Employees,Successful,2023-12-24,15034.45,-0.09
842,62443188.5714,45792064.2857,Pay Employees,Successful,2023-12-24,14123.06,1.75
843,62443188.5714,45792064.2857,Pay Employees,Successful,2023-12-24,13175.81,-1.07
844,62443188.5714,45792064.2857,Pay Employees,Successful,2023-12-24,13158.46,1.05
845,62443188.5714,45792064.2857,Pay Employees,Successful,2023-12-12,99999.84,-0.16
846,62443188.5714,45792064.2857,Other Bank Transfer,Successful,2023-12-19,40000.92,0.92
847,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-12-17,99999.78,-0.22
848,64988901.4286,30526950.0,Pay Bills,Successful,2023-12-01,29999.24,14.24
849,64988901.4286,30526950.0,Other Bank Transfer,Successful,2023-12-01,14002.13,2.13
850,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-12-15,39999.29,-0.71
851,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-12-04,250001.87,1.87
852,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-20,21999.87,-0.13
853,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-12-27,242800.84,0.84
854,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-12-07,250001.04,1.04
855,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-12-12,149999.87,-0.13
856,64988901.4286,30526950.0,Other Bank Transfer,Successful,2023-12-06,7380.45,0.45
857,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-06,7134.26,-0.74
858,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-21,1684.93,0.93
859,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-06,620.23,0.23
860,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-12-05,249999.15,-0.85
861,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-12-03,99999.8,-0.2
862,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-20,19862.14,1.14
863,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-20,16184.55,-2.45
864,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-20,16167.93,0.93
865,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-20,14951.72,-1.28
866,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-20,11848.4,0.4
867,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-20,10916.69,-0.31
868,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-20,9513.73,0.73
869,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-20,8728.86,-0.14
870,64988901.4286,30526950.0,Pay Employees,Successful,2023-12-20,6060.45,0.45
871,64988901.4286,30526950.0,Pay Government,Successful,2023-12-09,23660.12,17.12
872,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-12-09,19998.62,-1.38
873,66320160.0,37556521.4286,Other Bank Transfer,Successful,2023-12-01,4499.37,-0.63
874,66320160.0,37556521.4286,Other Bank Transfer,Successful,2023-12-27,6134.52,0.52
875,66320160.0,37556521.4286,Other Bank Transfer,Successful,2023-12-22,7598.91,-1.09
876,66320160.0,37556521.4286,Other Bank Transfer,Successful,2023-12-01,8227.12,-1.58
877,66320160.0,37556521.4286,Other Bank Transfer,Successful,2023-12-11,2561.4,1.4
878,74637860.0,43812677.1429,Same Bank Transfer,Successful,2023-12-11,9622.72,0.72
879,74637860.0,43812677.1429,Other Bank Transfer,Successful,2023-12-19,14566.21,0.21
880,74637860.0,43812677.1429,Same Bank Transfer,Successful,2023-12-18,4380.93,0.93
881,77672814.2857,124289958.5714,Pay Bills,Successful,2023-12-30,49000.16,15.16
882,77672814.2857,124289958.5714,Same Bank Transfer,Successful,2023-12-07,99999.49,-0.51
883,77672814.2857,124289958.5714,Pay Government,Successful,2023-12-04,13998.71,12.71
884,77672814.2857,124289958.5714,Other Bank Transfer,Successful,2023-12-28,4999.54,-0.46
885,77672814.2857,124289958.5714,Pay Government,Successful,2023-12-04,5999.63,13.63
886,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-12-16,1999.66,-0.34
887,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-12-15,6500.96,0.96
888,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-12-15,5694.15,0.15
889,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-12-08,1500.14,0.14
890,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-12-12,25000.49,0.49
891,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-12-22,1500.64,0.64
892,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-12-11,1500.85,0.85
893,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-12-05,19500.16,0.16
894,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-17,500.31,0.31
895,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-09,2924.08,1.27
896,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-05,2653.92,-0.08
897,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-05,2544.65,0.65
898,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-14,57506.49,-0.51
899,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-14,57054.24,1.24
900,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-14,57049.39,-0.61
901,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-07,4000.78,1.78
902,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-13,156009.38,-0.62
903,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-13,57498.99,-1.01
904,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-13,57091.36,1.36
905,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-13,57050.33,0.33
906,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2765.01,1.26
907,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2763.1,0.1
908,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2761.5,-1.5
909,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2764.2,1.2
910,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2764.42,1.42
911,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2763.56,0.56
912,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2763.39,0.39
913,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2762.28,-0.72
914,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2761.91,-1.09
915,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2762.11,-0.89
916,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2761.71,-1.29
917,87780517.1429,63927451.4286,Pay Payment Link,Successful,2023-12-04,2763.83,0.83
918,94957114.2857,131991464.2857,Pay Government,Successful,2023-12-17,4940.23,17.23
919,100213657.1429,8326387.1429,Same Bank Transfer,Successful,2023-12-13,17695.69,0.5
920,100213657.1429,8326387.1429,Same Bank Transfer,Successful,2023-12-20,27833.52,-0.33
921,100213657.1429,8326387.1429,Same Bank Transfer,Successful,2023-12-10,23457.55,0.04
922,102830887.1429,133402875.7143,Other Bank Transfer,Successful,2023-12-15,32999.49,-0.51
923,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-12-15,20001.88,1.88
924,102830887.1429,133402875.7143,Other Bank Transfer,Successful,2023-12-15,9999.72,-0.28
925,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-12-28,63499.19,-0.81
926,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-12-14,335700.91,0.91
927,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-12-27,249999.52,-0.48
928,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-12-23,173519.99,-1.01
929,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-12-23,9965.73,0.73
930,102830887.1429,133402875.7143,Other Bank Transfer,Successful,2023-12-06,49999.17,-0.83
931,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-12-22,500000.67,0.67
932,102830887.1429,133402875.7143,Same Bank Transfer,Successful,2023-12-12,43250.43,0.43
